Sin título1.acq
Gráfico creado el:2026-06-19 15:39:43.750
Registro en:2026-06-19 17:09:16.427
1 mseg/muestras
2 canales
ECG (.05 - 150 Hz)
mV
EEG (.5 - 100 Hz, con Filtro Red) 
micro V
min	CH1	CH2	
	144925 samples	144925 samples	
1.90737	-1.04492	1.89209	
1.90738	-1.09955	10.4675	
1.9074	-1.12427	13.4735	
1.90742	-1.11816	13.6108	
1.90743	-1.08826	11.6272	
1.90745	-1.04675	8.17871	
1.90747	-1.01013	7.43103	
1.90748	-0.983276	12.5732	
1.9075	-0.960083	22.3999	
1.90752	-0.935669	29.5563	
1.90753	-0.910645	32.7606	
1.90755	-0.884094	32.5317	
1.90757	-0.857849	27.9541	
1.90758	-0.833435	21.5302	
1.9076	-0.801697	13.7939	
1.90762	-0.760803	7.49207	
1.90763	-0.716553	6.8512	
1.90765	-0.672913	12.7869	
1.90767	-0.625	18.8904	
1.90768	-0.578308	20.7367	
1.9077	-0.527649	18.9514	
1.90772	-0.46814	15.4419	
1.90773	-0.411072	10.4523	
1.90775	-0.361023	6.68335	
1.90777	-0.313416	5.88989	
1.90778	-0.271301	5.82886	
1.9078	-0.236511	5.26428	
1.90782	-0.206299	5.31006	
1.90783	-0.180969	4.21143	
1.90785	-0.156555	0.50354	
1.90787	-0.131226	-5.02014	
1.90788	-0.108337	-11.4746	
1.9079	-0.0967407	-15.8386	
1.90792	-0.0976563	-13.8702	
1.90793	-0.104675	-8.36182	
1.90795	-0.112305	-5.92041	
1.90797	-0.118103	-6.11877	
1.90798	-0.119019	-8.22449	
1.908	-0.105896	-13.5193	
1.90802	-0.0817871	-19.6686	
1.90803	-0.0680542	-22.0032	
1.90805	-0.0634766	-18.4174	
1.90807	-0.0619507	-14.6332	
1.90808	-0.0646973	-11.5814	
1.9081	-0.0619507	-7.72095	
1.90812	-0.0518799	-5.87463	
1.90813	-0.0372314	-6.80542	
1.90815	-0.0238037	-10.8643	
1.90817	-0.0088501	-17.1661	
1.90818	-0.00213623	-21.4996	
1.9082	-0.000610352	-20.1569	
1.90822	0.00427246	-15.976	
1.90823	0.0115967	-12.6953	
1.90825	0.0192261	-11.5509	
1.90827	0.0268555	-12.7563	
1.90828	0.0308228	-17.2119	
1.9083	0.0341797	-22.3694	
1.90832	0.0357056	-23.8953	
1.90833	0.0366211	-20.813	
1.90835	0.03479	-18.2037	
1.90837	0.0250244	-15.7013	
1.90838	0.0134277	-13.3514	
1.9084	0.00915527	-12.5732	
1.90842	0.0119019	-13.5651	
1.90843	0.010376	-17.4561	
1.90845	0.000610352	-21.7743	
1.90847	-0.00488281	-22.0032	
1.90848	-0.00579834	-16.0522	
1.9085	-0.00732422	-9.2926	
1.90852	-0.00305176	-6.11877	
1.90853	0.00946045	-5.44739	
1.90855	0.0320435	-8.28552	
1.90857	0.0592041	-14.4501	
1.90858	0.0872803	-18.9667	
1.9086	0.111084	-17.6849	
1.90862	0.125427	-14.2059	
1.90863	0.127258	-13.5345	
1.90865	0.122986	-14.0533	
1.90867	0.114136	-16.2354	
1.90868	0.106506	-19.3939	
1.9087	0.10437	-22.8882	
1.90872	0.102234	-26.2299	
1.90873	0.0924683	-28.1677	
1.90875	0.0741577	-26.4587	
1.90877	0.0540161	-21.3013	
1.90878	0.0296021	-16.922	
1.9088	0.00518799	-15.0299	
1.90882	-0.010376	-15.6403	
1.90883	-0.0192261	-20.1874	
1.90885	-0.0204468	-26.3977	
1.90887	-0.0192261	-27.8625	
1.90888	-0.0198364	-22.0642	
1.9089	-0.0186157	-16.1438	
1.90892	-0.015564	-12.5427	
1.90893	-0.00396729	-10.7269	
1.90895	0.0125122	-11.1389	
1.90897	0.0280762	-13.2446	
1.90898	0.0366211	-17.7155	
1.909	0.0372314	-22.6135	
1.90902	0.0311279	-24.2767	
1.90903	0.0256348	-19.5312	
1.90905	0.0204468	-12.3291	
1.90907	0.0109863	-9.8877	
1.90908	0.00793457	-10.8337	
1.9091	0.0180054	-13.855	
1.90912	0.0314331	-19.8212	
1.90913	0.0390625	-25.3448	
1.90915	0.0421143	-25.6958	
1.90917	0.0457764	-20.4468	
1.90918	0.0491333	-16.6931	
1.9092	0.0515747	-14.3433	
1.90922	0.0558472	-12.7563	
1.90923	0.0616455	-13.2446	
1.90925	0.0686646	-15.4266	
1.90927	0.0744629	-19.0277	
1.90928	0.0756836	-22.6288	
1.9093	0.0744629	-22.3236	
1.90932	0.0750732	-16.3879	
1.90933	0.078125	-9.78088	
1.90935	0.0823975	-6.63757	
1.90937	0.0891113	-7.0343	
1.90938	0.0982666	-11.7493	
1.9094	0.106506	-19.3024	
1.90942	0.109863	-24.704	
1.90943	0.111084	-24.7955	
1.90945	0.113831	-20.752	
1.90947	0.118713	-17.4713	
1.90948	0.123291	-15.5182	
1.9095	0.123901	-14.9689	
1.90952	0.123291	-16.5405	
1.90953	0.118408	-20.6909	
1.90955	0.111694	-26.9623	
1.90957	0.105591	-30.9296	
1.90958	0.101624	-30.1208	
1.9096	0.0997925	-25.6958	
1.90962	0.098877	-22.1863	
1.90963	0.0985718	-19.928	
1.90965	0.105591	-20.8435	
1.90967	0.12207	-26.2451	
1.90968	0.142517	-32.2418	
1.9097	0.158386	-34.1187	
1.90972	0.166626	-29.1901	
1.90973	0.17334	-22.6593	
1.90975	0.175781	-17.5476	
1.90977	0.176086	-12.2681	
1.90978	0.177917	-10.8185	
1.9098	0.176392	-13.0157	
1.90982	0.171509	-17.2882	
1.90983	0.166016	-21.8506	
1.90985	0.156555	-23.1781	
1.90987	0.144043	-19.455	
1.90988	0.133667	-13.8702	
1.9099	0.126953	-10.498	
1.90992	0.123901	-9.6283	
1.90993	0.130615	-11.4136	
1.90995	0.143738	-17.7765	
1.90997	0.162048	-24.7192	
1.90998	0.176086	-27.0386	
1.91	0.186462	-24.3225	
1.91002	0.197754	-22.4457	
1.91003	0.203247	-20.8435	
1.91005	0.204163	-19.8059	
1.91007	0.209961	-21.0266	
1.91008	0.221863	-24.2767	
1.9101	0.239258	-29.1748	
1.91012	0.257874	-34.2102	
1.91013	0.266418	-35.4309	
1.91015	0.265503	-31.0211	
1.91017	0.264282	-25.8179	
1.91018	0.266724	-23.2849	
1.9102	0.273132	-24.231	
1.91022	0.280457	-28.3813	
1.91023	0.28717	-33.9203	
1.91025	0.286865	-36.6211	
1.91027	0.279236	-33.7982	
1.91028	0.26825	-28.7781	
1.9103	0.254211	-26.1078	
1.91032	0.239868	-25.177	
1.91033	0.229492	-25.2991	
1.91035	0.22644	-26.6571	
1.91037	0.227356	-29.1595	
1.91038	0.231628	-34.5154	
1.9104	0.239563	-39.4592	
1.91042	0.247192	-37.1704	
1.91043	0.261841	-29.5868	
1.91045	0.283203	-24.6582	
1.91047	0.306702	-23.2086	
1.91048	0.3302	-25.1312	
1.9105	0.357666	-32.2571	
1.91052	0.386047	-41.0461	
1.91053	0.407104	-45.0134	
1.91055	0.430298	-40.863	
1.91057	0.448914	-35.2936	
1.91058	0.449524	-31.6162	
1.9106	0.442505	-29.1595	
1.91062	0.439453	-29.2969	
1.91063	0.444641	-32.547	
1.91065	0.456848	-39.9323	
1.91067	0.471802	-48.3856	
1.91068	0.482788	-51.59	
1.9107	0.487061	-47.5464	
1.91072	0.492249	-38.8947	
1.91073	0.496216	-33.0048	
1.91075	0.499878	-31.7688	
1.91077	0.500793	-34.5001	
1.91078	0.500793	-40.4968	
1.9108	0.499573	-46.8445	
1.91082	0.483398	-49.6979	
1.91083	0.452881	-47.4243	
1.91085	0.421753	-46.0358	
1.91087	0.391846	-45.929	
1.91088	0.359497	-45.6238	
1.9109	0.331421	-46.3257	
1.91092	0.315857	-48.6908	
1.91093	0.306396	-52.9785	
1.91095	0.295715	-57.5562	
1.91097	0.282288	-59.3109	
1.91098	0.263367	-55.1758	
1.911	0.249939	-49.4232	
1.91102	0.253906	-46.6461	
1.91103	0.269775	-45.7916	
1.91105	0.286865	-48.3856	
1.91107	0.300903	-53.6346	
1.91108	0.308533	-56.3965	
1.9111	0.308228	-55.1453	
1.91112	0.311279	-50.2319	
1.91113	0.318298	-46.463	
1.91115	0.322266	-42.9382	
1.91117	0.32196	-39.1846	
1.91118	0.313721	-37.674	
1.9112	0.297852	-39.7797	
1.91122	0.27832	-45.3033	
1.91123	0.256958	-50.6439	
1.91125	0.23407	-51.4984	
1.91127	0.206909	-46.6156	
1.91128	0.183716	-41.0309	
1.9113	0.169373	-37.5519	
1.91132	0.159607	-37.1552	
1.91133	0.148315	-41.275	
1.91135	0.137634	-47.5616	
1.91137	0.125427	-51.8494	
1.91138	0.11322	-50.5676	
1.9114	0.101013	-47.0428	
1.91142	0.0878906	-43.7164	
1.91143	0.0753784	-40.5731	
1.91145	0.0610352	-39.032	
1.91147	0.0418091	-40.8936	
1.91148	0.0234985	-45.8069	
1.9115	0.00579834	-52.2461	
1.91152	-0.00915527	-53.833	
1.91153	-0.0189209	-46.5088	
1.91155	-0.0228882	-35.8887	
1.91157	-0.0216675	-29.3121	
1.91158	-0.0183105	-27.0691	
1.9116	-0.0112915	-28.6255	
1.91162	0.00152588	-34.1034	
1.91163	0.0201416	-39.0778	
1.91165	0.0402832	-38.8031	
1.91167	0.0518799	-31.8451	
1.91168	0.0546265	-23.7732	
1.9117	0.0595093	-17.9291	
1.91172	0.0674438	-14.9994	
1.91173	0.0708008	-15.0604	
1.91175	0.0735474	-17.2882	
1.91177	0.0784302	-21.9269	
1.91178	0.0796509	-27.5726	
1.9118	0.0686646	-30.3345	
1.91182	0.0527954	-26.3214	
1.91183	0.0402832	-20.752	
1.91185	0.032959	-19.7754	
1.91187	0.0308228	-22.6288	
1.91188	0.0283813	-28.3356	
1.9119	0.0262451	-35.4309	
1.91192	0.020752	-39.9323	
1.91193	0.012207	-39.444	
1.91195	0.0119019	-35.7208	
1.91197	0.0164795	-34.317	
1.91198	0.0250244	-33.3405	
1.912	0.032959	-32.6538	
1.91202	0.0344849	-33.1726	
1.91203	0.0253296	-34.6832	
1.91205	0.0131226	-38.3301	
1.91207	0.00457764	-42.3584	
1.91208	-0.00366211	-41.7938	
1.9121	-0.0134277	-35.5682	
1.91212	-0.0186157	-29.2206	
1.91213	-0.017395	-24.8566	
1.91215	-0.0152588	-23.0103	
1.91217	-0.0131226	-25.2991	
1.91218	-0.00946045	-29.9835	
1.9122	-0.00518799	-32.3181	
1.91222	-0.00335693	-28.7476	
1.91223	-0.00640869	-23.5901	
1.91225	-0.0198364	-20.2942	
1.91227	-0.0350952	-18.1885	
1.91228	-0.0439453	-17.6086	
1.9123	-0.0509644	-18.4784	
1.91232	-0.0543213	-21.0114	
1.91233	-0.0567627	-24.5972	
1.91235	-0.0595093	-26.5503	
1.91237	-0.0665283	-23.1018	
1.91238	-0.0756836	-16.8304	
1.9124	-0.0827026	-11.9171	
1.91242	-0.0823975	-8.94165	
1.91243	-0.0747681	-8.46863	
1.91245	-0.0650024	-13.2294	
1.91247	-0.0570679	-19.577	
1.91248	-0.0531006	-20.6604	
1.9125	-0.0479126	-16.4795	
1.91252	-0.043335	-13.5651	
1.91253	-0.0424194	-11.3983	
1.91255	-0.0448608	-9.6283	
1.91257	-0.0488281	-11.261	
1.91258	-0.0518799	-15.8234	
1.9126	-0.0579834	-21.8506	
1.91262	-0.0662231	-27.7405	
1.91263	-0.0738525	-28.5797	
1.91265	-0.0784302	-22.6746	
1.91267	-0.0793457	-16.8304	
1.91268	-0.0790405	-16.6473	
1.9127	-0.0765991	-19.8364	
1.91272	-0.0714111	-26.6266	
1.91273	-0.0680542	-35.141	
1.91275	-0.0643921	-40.7715	
1.91277	-0.0604248	-40.4663	
1.91278	-0.0564575	-35.0342	
1.9128	-0.0512695	-29.9683	
1.91282	-0.0463867	-26.4435	
1.91283	-0.045166	-24.4446	
1.91285	-0.0488281	-25.7111	
1.91287	-0.0558472	-29.0527	
1.91288	-0.065918	-33.4015	
1.9129	-0.0738525	-37.8723	
1.91292	-0.0790405	-37.8876	
1.91293	-0.0827026	-32.3486	
1.91295	-0.0839233	-27.2369	
1.91297	-0.0814819	-23.3307	
1.91298	-0.0765991	-21.4691	
1.913	-0.0708008	-24.0326	
1.91302	-0.0650024	-29.8767	
1.91303	-0.0576782	-33.3557	
1.91305	-0.0527954	-31.2958	
1.91307	-0.0512695	-28.0762	
1.91308	-0.0506592	-27.1301	
1.9131	-0.0491333	-26.1078	
1.91312	-0.0497437	-26.3977	
1.91313	-0.050354	-28.9154	
1.91315	-0.0506592	-34.3628	
1.91317	-0.0564575	-40.5121	
1.91318	-0.0671387	-43.3197	
1.9132	-0.0787354	-40.0848	
1.91322	-0.0875854	-33.7372	
1.91323	-0.0909424	-31.0211	
1.91325	-0.0894165	-31.7535	
1.91327	-0.0845337	-35.9802	
1.91328	-0.078125	-43.0603	
1.9133	-0.0695801	-48.6908	
1.91332	-0.0585938	-49.8047	
1.91333	-0.0506592	-45.2576	
1.91335	-0.045166	-40.329	
1.91337	-0.0369263	-37.3077	
1.91338	-0.0259399	-34.4696	
1.9134	-0.0125122	-32.8522	
1.91342	-0.000610352	-33.8593	
1.91343	0.00396729	-37.9028	
1.91345	-0.00213623	-42.1295	
1.91347	-0.0146484	-42.7094	
1.91348	-0.0262451	-37.3993	
1.9135	-0.03479	-30.8075	
1.91352	-0.0500488	-27.8168	
1.91353	-0.0665283	-27.2064	
1.91355	-0.0796509	-30.1514	
1.91357	-0.0909424	-36.6669	
1.91358	-0.104065	-42.4805	
1.9136	-0.113831	-43.5791	
1.91362	-0.119629	-40.5121	
1.91363	-0.122375	-37.0026	
1.91365	-0.122375	-33.5388	
1.91367	-0.120239	-31.0364	
1.91368	-0.11322	-31.4941	
1.9137	-0.105591	-35.965	
1.91372	-0.100098	-42.7399	
1.91373	-0.0997925	-48.5535	
1.91375	-0.102234	-48.8281	
1.91377	-0.102844	-43.2892	
1.91378	-0.108948	-38.0096	
1.9138	-0.121765	-34.4086	
1.91382	-0.126648	-33.1726	
1.91383	-0.126038	-35.9344	
1.91385	-0.124817	-40.8478	
1.91387	-0.12207	-43.5791	
1.91388	-0.115662	-41.4886	
1.9139	-0.102844	-37.2772	
1.91392	-0.0949097	-34.8358	
1.91393	-0.0952148	-32.7148	
1.91395	-0.0927734	-32.0129	
1.91397	-0.0848389	-33.3405	
1.91398	-0.0775146	-36.377	
1.914	-0.0662231	-40.4663	
1.91402	-0.0552368	-42.9382	
1.91403	-0.0518799	-39.4745	
1.91405	-0.0527954	-32.486	
1.91407	-0.0515747	-28.3356	
1.91408	-0.0485229	-28.2745	
1.9141	-0.0375366	-31.8298	
1.91412	-0.0180054	-38.1622	
1.91413	-0.000915527	-44.9066	
1.91415	0.00488281	-47.7295	
1.91417	0.00793457	-43.9148	
1.91418	0.0106812	-39.8254	
1.9142	0.00549316	-37.0483	
1.91422	-0.00274658	-35.675	
1.91423	-0.00640869	-36.3312	
1.91425	-0.0112915	-40.2374	
1.91427	-0.0219727	-46.7377	
1.91428	-0.0393677	-53.2227	
1.9143	-0.0576782	-53.2837	
1.91432	-0.0698853	-45.0287	
1.91433	-0.0805664	-35.9497	
1.91435	-0.0878906	-31.9672	
1.91437	-0.0894165	-32.5012	
1.91438	-0.0909424	-36.6211	
1.9144	-0.0881958	-42.8314	
1.91442	-0.0765991	-47.7142	
1.91443	-0.065918	-47.1649	
1.91445	-0.0564575	-41.4886	
1.91447	-0.0476074	-35.5072	
1.91448	-0.0396729	-30.3802	
1.9145	-0.0323486	-27.1912	
1.91452	-0.0274658	-27.0233	
1.91453	-0.0253296	-30.3497	
1.91455	-0.020752	-37.5824	
1.91457	-0.0100708	-45.0592	
1.91458	-0.00579834	-46.1731	
1.9146	-0.00610352	-41.1682	
1.91462	-0.00244141	-36.8195	
1.91463	0.00854492	-35.9192	
1.91465	0.017395	-37.2925	
1.91467	0.0198364	-41.1682	
1.91468	0.0149536	-46.7834	
1.9147	0.00152588	-49.7131	
1.91472	-0.0140381	-47.3938	
1.91473	-0.0238037	-44.0674	
1.91475	-0.0271606	-42.9382	
1.91477	-0.0262451	-41.4581	
1.91478	-0.020752	-40.5426	
1.9148	-0.0137329	-41.5497	
1.91482	-0.00976563	-44.6014	
1.91483	-0.0088501	-48.172	
1.91485	-0.00671387	-48.996	
1.91487	-0.00701904	-44.3878	
1.91488	-0.00823975	-36.6669	
1.9149	-0.00762939	-29.8615	
1.91492	-0.00244141	-26.7639	
1.91493	0.00366211	-27.2217	
1.91495	0.00976563	-31.723	
1.91497	0.0152588	-37.735	
1.91498	0.0115967	-39.4135	
1.915	-0.00610352	-34.6527	
1.91502	-0.0286865	-29.4037	
1.91503	-0.0549316	-25.7263	
1.91505	-0.0823975	-24.3073	
1.91507	-0.105591	-26.1688	
1.91508	-0.124207	-30.4413	
1.9151	-0.136719	-36.4075	
1.91512	-0.146179	-41.1835	
1.91513	-0.155334	-42.2516	
1.91515	-0.163574	-38.2996	
1.91517	-0.166931	-33.493	
1.91518	-0.164185	-31.0364	
1.9152	-0.156555	-29.953	
1.91522	-0.141602	-31.5247	
1.91523	-0.122986	-36.4532	
1.91525	-0.106812	-40.3748	
1.91527	-0.0991821	-39.9933	
1.91528	-0.0930786	-36.026	
1.9153	-0.0875854	-33.1268	
1.91532	-0.0897217	-30.3345	
1.91533	-0.100708	-26.8402	
1.91535	-0.110779	-24.5667	
1.91537	-0.117493	-24.2462	
1.91538	-0.12207	-26.2299	
1.9154	-0.12207	-28.3203	
1.91542	-0.118408	-26.3214	
1.91543	-0.114441	-20.3094	
1.91545	-0.114441	-15.4877	
1.91547	-0.110474	-13.9618	
1.91548	-0.0967407	-14.6332	
1.9155	-0.0848389	-18.9056	
1.91552	-0.0796509	-25.5432	
1.91553	-0.0830078	-29.3884	
1.91555	-0.0921631	-27.5421	
1.91557	-0.10376	-23.5748	
1.91558	-0.116577	-19.9738	
1.9156	-0.123901	-17.5781	
1.91562	-0.122681	-16.9678	
1.91563	-0.11261	-18.3868	
1.91565	-0.101318	-22.6593	
1.91567	-0.0881958	-29.3579	
1.91568	-0.0735474	-35.3088	
1.9157	-0.06073	-34.1492	
1.91572	-0.050354	-27.298	
1.91573	-0.0427246	-21.5302	
1.91575	-0.0320435	-19.2719	
1.91577	-0.0213623	-21.2402	
1.91578	-0.0134277	-27.1301	
1.9158	-0.0100708	-33.4167	
1.91582	-0.00366211	-36.4532	
1.91583	0.0109863	-33.0353	
1.91585	0.0332642	-28.5492	
1.91587	0.0476074	-25.1923	
1.91588	0.050354	-22.4762	
1.9159	0.0476074	-20.9808	
1.91592	0.0384521	-21.9421	
1.91593	0.0222778	-26.5198	
1.91595	0.00823975	-33.2489	
1.91597	-0.00213623	-36.7737	
1.91598	-0.0109863	-33.493	
1.916	-0.0192261	-28.1067	
1.91602	-0.0274658	-23.3459	
1.91603	-0.0354004	-19.165	
1.91605	-0.039978	-19.0735	
1.91607	-0.0408936	-24.1089	
1.91608	-0.0421143	-29.4342	
1.9161	-0.0436401	-30.3955	
1.91612	-0.0488281	-28.4882	
1.91613	-0.0534058	-29.1748	
1.91615	-0.0576782	-30.0598	
1.91617	-0.0585938	-29.9988	
1.91618	-0.055542	-30.7159	
1.9162	-0.0543213	-33.1573	
1.91622	-0.0592041	-38.1165	
1.91623	-0.0704956	-43.5486	
1.91625	-0.0793457	-45.105	
1.91627	-0.0799561	-41.214	
1.91628	-0.0741577	-37.0178	
1.9163	-0.0656128	-34.8816	
1.91632	-0.0546265	-35.0647	
1.91633	-0.0384521	-39.1541	
1.91635	-0.0228882	-45.8832	
1.91637	-0.00915527	-49.4232	
1.91638	0.00427246	-46.2494	
1.9164	0.0125122	-40.3442	
1.91642	0.0128174	-36.6211	
1.91643	0.0140381	-33.6609	
1.91645	0.0204468	-32.2571	
1.91647	0.0253296	-32.8064	
1.91648	0.0241089	-35.6293	
1.9165	0.0216675	-39.3372	
1.91652	0.0177002	-40.6189	
1.91653	0.00762939	-35.4919	
1.91655	-0.00915527	-27.9388	
1.91657	-0.0317383	-24.0021	
1.91658	-0.0534058	-24.3073	
1.9166	-0.0683594	-28.1677	
1.91662	-0.0762939	-34.9274	
1.91663	-0.0790405	-41.2292	
1.91665	-0.0765991	-43.2129	
1.91667	-0.0704956	-37.6129	
1.91668	-0.0601196	-31.7535	
1.9167	-0.0485229	-27.1912	
1.91672	-0.0396729	-25.0397	
1.91673	-0.0296021	-26.535	
1.91675	-0.0131226	-29.892	
1.91677	0.0088501	-34.8969	
1.91678	0.0299072	-40.8325	
1.9168	0.045166	-42.3279	
1.91682	0.0598145	-35.5682	
1.91683	0.0704956	-26.7944	
1.91685	0.0646973	-21.8964	
1.91687	0.050354	-20.9808	
1.91688	0.0354004	-23.2697	
1.9169	0.0146484	-28.7933	
1.91692	-0.00854492	-33.371	
1.91693	-0.0317383	-34.2102	
1.91695	-0.0436401	-31.1127	
1.91697	-0.0454712	-28.0457	
1.91698	-0.0445557	-24.5514	
1.917	-0.0387573	-21.0876	
1.91702	-0.03479	-19.2871	
1.91703	-0.038147	-21.6217	
1.91705	-0.0454712	-28.3356	
1.91707	-0.0549316	-34.9274	
1.91708	-0.0628662	-36.4685	
1.9171	-0.062561	-31.7078	
1.91712	-0.0552368	-26.6418	
1.91713	-0.0396729	-23.5443	
1.91715	-0.0253296	-22.6593	
1.91717	-0.0177002	-25.6958	
1.91718	-0.0119019	-32.0129	
1.9172	0.00610352	-36.9873	
1.91722	0.0302124	-35.1715	
1.91723	0.0494385	-29.8767	
1.91725	0.0518799	-27.4811	
1.91727	0.0439453	-27.0996	
1.91728	0.0332642	-26.1383	
1.9173	0.0219727	-25.7111	
1.91732	0.00946045	-27.8931	
1.91733	-0.00610352	-32.6538	
1.91735	-0.0216675	-36.1328	
1.91737	-0.0418091	-32.7301	
1.91738	-0.0671387	-25.0397	
1.9174	-0.0952148	-19.0887	
1.91742	-0.113525	-16.7694	
1.91743	-0.119934	-17.9901	
1.91745	-0.118408	-22.2778	
1.91747	-0.108337	-26.8707	
1.91748	-0.09552	-27.0996	
1.9175	-0.088501	-20.5994	
1.91752	-0.0842285	-14.3127	
1.91753	-0.0775146	-9.46045	
1.91755	-0.0714111	-6.56128	
1.91757	-0.0704956	-6.75964	
1.91758	-0.072937	-8.69751	
1.9176	-0.0765991	-12.0087	
1.91762	-0.0805664	-16.6626	
1.91763	-0.0845337	-19.7601	
1.91765	-0.0918579	-15.686	
1.91767	-0.0985718	-8.02612	
1.91768	-0.102234	-3.90625	
1.9177	-0.0982666	-4.74548	
1.91772	-0.0845337	-8.40759	
1.91773	-0.0692749	-13.7482	
1.91775	-0.0613403	-18.631	
1.91777	-0.0579834	-19.6686	
1.91778	-0.0558472	-16.7084	
1.9178	-0.0543213	-13.9313	
1.91782	-0.0552368	-10.6964	
1.91783	-0.0579834	-9.20105	
1.91785	-0.0613403	-10.8795	
1.91787	-0.0619507	-14.2059	
1.91788	-0.0616455	-18.7531	
1.9179	-0.0595093	-23.2086	
1.91792	-0.0564575	-22.6135	
1.91793	-0.0546265	-16.1591	
1.91795	-0.0497437	-10.0098	
1.91797	-0.0366211	-7.35474	
1.91798	-0.015564	-6.83594	
1.918	0.010376	-10.2997	
1.91802	0.045166	-17.0898	
1.91803	0.0860596	-22.3694	
1.91805	0.1297	-22.0337	
1.91807	0.178528	-18.2343	
1.91808	0.223083	-15.3961	
1.9181	0.263367	-12.8326	
1.91812	0.30304	-11.0626	
1.91813	0.341187	-11.673	
1.91815	0.378723	-15.686	
1.91817	0.415649	-22.5372	
1.91818	0.452271	-29.3884	
1.9182	0.484924	-30.5023	
1.91822	0.513916	-25.7416	
1.91823	0.531921	-21.8353	
1.91825	0.540466	-19.2108	
1.91827	0.541992	-19.4702	
1.91828	0.536194	-24.9176	
1.9183	0.523987	-31.4484	
1.91832	0.508728	-35.3699	
1.91833	0.483398	-33.8287	
1.91835	0.427856	-30.9753	
1.91837	0.343323	-29.2816	
1.91838	0.249939	-26.7487	
1.9184	0.153809	-24.8108	
1.91842	0.0488281	-24.3835	
1.91843	-0.062561	-27.2827	
1.91845	-0.203857	-31.4636	
1.91847	-0.367737	-32.4402	
1.91848	-0.516052	-27.2217	
1.9185	-0.63446	-19.3024	
1.91852	-0.749512	-13.9008	
1.91853	-0.861206	-9.8877	
1.91855	-0.95459	-8.14819	
1.91857	-1.0257	-10.1166	
1.91858	-1.06598	-11.0779	
1.9186	-1.08215	-8.75854	
1.91862	-1.08032	-3.86047	
1.91863	-1.06628	-0.991821	
1.91865	-1.04095	2.57874	
1.91867	-1.00616	7.15637	
1.91868	-0.969543	10.7422	
1.9187	-0.942993	11.6882	
1.91872	-0.926514	9.76562	
1.91873	-0.914612	5.90515	
1.91875	-0.903625	5.79834	
1.91877	-0.884399	11.8256	
1.91878	-0.851746	18.4021	
1.9188	-0.808716	22.2321	
1.91882	-0.761108	22.2473	
1.91883	-0.715332	17.4255	
1.91885	-0.666504	7.72095	
1.91887	-0.613403	0.50354	
1.91888	-0.561829	1.0376	
1.9189	-0.516357	5.53894	
1.91892	-0.473022	7.17163	
1.91893	-0.435486	6.75964	
1.91895	-0.40863	6.3324	
1.91897	-0.397644	4.42505	
1.91898	-0.402527	-0.0762939	
1.919	-0.411987	-6.53076	
1.91902	-0.415344	-11.8713	
1.91903	-0.40863	-10.5591	
1.91905	-0.390625	-4.44031	
1.91907	-0.357971	-1.61743	
1.91908	-0.312805	-1.14441	
1.9191	-0.256042	-2.01416	
1.91912	-0.188904	-6.91223	
1.91913	-0.114746	-13.6566	
1.91915	-0.0442505	-16.6931	
1.91917	0.0195313	-12.619	
1.91918	0.0839233	-6.66809	
1.9192	0.13916	-2.92969	
1.91922	0.175171	-2.42615	
1.91923	0.18219	-4.94385	
1.91925	0.168152	-7.98035	
1.91927	0.146484	-11.9171	
1.91928	0.123291	-17.2424	
1.9193	0.0973511	-21.5607	
1.91932	0.0692749	-19.4702	
1.91933	0.0418091	-14.2059	
1.91935	0.0213623	-10.7269	
1.91937	0.00518799	-10.91	
1.91938	-0.00396729	-14.7552	
1.9194	-0.0106812	-22.0184	
1.91942	-0.0167847	-28.5339	
1.91943	-0.0158691	-29.8615	
1.91945	-0.010376	-25.2838	
1.91947	-0.00732422	-20.6146	
1.91948	-0.00457764	-17.3492	
1.9195	-0.000305176	-16.2048	
1.91952	0.00518799	-17.4713	
1.91953	0.0131226	-20.2789	
1.91955	0.0247192	-24.5972	
1.91957	0.0418091	-28.7323	
1.91958	0.0564575	-29.3121	
1.9196	0.0582886	-24.4293	
1.91962	0.055542	-19.3787	
1.91963	0.0509644	-17.8375	
1.91965	0.0460815	-18.4174	
1.91967	0.0408936	-21.3623	
1.91968	0.0350952	-26.7029	
1.9197	0.0326538	-29.9683	
1.91972	0.0265503	-28.0304	
1.91973	0.0131226	-24.0479	
1.91975	-0.00366211	-21.0114	
1.91977	-0.0195313	-17.5629	
1.91978	-0.0253296	-15.7013	
1.9198	-0.0210571	-17.3798	
1.91982	-0.0164795	-21.7438	
1.91983	-0.0125122	-28.3356	
1.91985	-0.00335693	-33.3252	
1.91987	0.00396729	-31.9824	
1.91988	0.010376	-25.4822	
1.9199	0.0146484	-19.3176	
1.91992	0.0149536	-15.4572	
1.91993	0.0238037	-15.3046	
1.91995	0.0469971	-19.8212	
1.91997	0.071106	-26.3977	
1.91998	0.0842285	-31.5399	
1.92	0.0915527	-30.4871	
1.92002	0.0933838	-26.6266	
1.92003	0.0863647	-23.7732	
1.92005	0.0784302	-22.2931	
1.92007	0.072937	-22.3541	
1.92008	0.0714111	-24.5361	
1.9201	0.0741577	-29.068	
1.92012	0.0778198	-34.8206	
1.92013	0.0796509	-38.7115	
1.92015	0.0805664	-36.5753	
1.92017	0.0836182	-30.426	
1.92018	0.0854492	-25.4211	
